data;id_venda;filial;vendedor;produto;cliente_nome;cliente_genero;forma_pagamento
2024-04-14 15:58:48.609886;1563;Diadema;Fernanda Ribeiro;"Smart TV 50"" 4K";Nicholas Lynch;masculino;credito
2024-04-15 07:03:51.941896;1564;Diadema;Fernanda Ribeiro;Caixa de Som Bluetooth;Ronald Locke;masculino;dinheiro
2024-04-15 07:46:51.058702;1565;São Paulo;Maria Souza;"Smart TV 50"" 4K";Glenn Wells;masculino;credito
2024-04-15 09:00:07.491453;1566;Osasco;Lucas Lima;"Smart TV 50"" 4K";Charlotte Frick;feminino;debito
2024-04-15 10:22:07.928828;1567;Guarulhos;Ana Oliveira;Smartphone 5G 128GB;David Ramirez;masculino;credito
2024-04-15 10:27:44.877256;1568;Osasco;Lucas Lima;Smartphone 5G 128GB;Thomas Riddick;masculino;pix
2024-04-15 11:24:14.155176;1569;Santo André;Patrícia Gomes;Smartphone 5G 128GB;Caroline Franklin;feminino;debito
2024-04-15 12:52:10.166739;1570;Guarulhos;Ana Oliveira;"Smart TV 50"" 4K";Donna Harwell;feminino;credito
2024-04-15 14:03:44.811101;1571;Osasco;Lucas Lima;"Smart TV 50"" 4K";Dexter Hanley;masculino;pix
2024-04-15 14:13:08.737295;1572;São Paulo;Maria Souza;Caixa de Som Bluetooth;Jenny Sturgeon;feminino;credito
2024-04-15 14:42:06.509776;1573;Diadema;Rafael Alves;Caixa de Som Bluetooth;Tonya Ogden;feminino;credito
2024-04-15 14:42:47.776472;1574;Osasco;Lucas Lima;Notebook i5 8GB SSD 512GB;Nigel Fournier;masculino;credito
2024-04-15 15:25:09.101273;1575;Santo André;Patrícia Gomes;Notebook i5 8GB SSD 512GB;Stephen Pettigrew;masculino;credito
2024-04-15 17:36:00.704409;1576;Diadema;Rafael Alves;"Smart TV 50"" 4K";Percy May;masculino;credito
2024-04-16 06:51:20.797659;1577;Santo André;Patrícia Gomes;"Smart TV 50"" 4K";Antoinette Baim;feminino;credito
2024-04-16 07:24:04.138964;1578;Santo André;Bruno Rocha;Notebook i5 8GB SSD 512GB;Chris Marriott;masculino;credito
2024-04-16 09:31:57.212069;1579;São Bernardo do Campo;Carla Pereira;Caixa de Som Bluetooth;Sharon Medeiros;feminino;credito
2024-04-16 11:38:06.207430;1580;São Paulo;Maria Souza;Notebook i5 8GB SSD 512GB;Maria Anderson;feminino;credito
2024-04-16 12:51:46.175012;1581;Santo André;Patrícia Gomes;Caixa de Som Bluetooth;Ronald Grenier;masculino;credito
2024-04-16 12:57:52.727175;1582;São Bernardo do Campo;Carla Pereira;Smartphone 5G 128GB;Elaine Crim;feminino;boleto
2024-04-16 13:07:03.321924;1583;São Paulo;João Silva;Notebook i5 8GB SSD 512GB;Rosa Clark;feminino;credito
2024-04-17 06:40:10.914913;1584;Osasco;Juliana Costa;Smartphone 5G 128GB;Kevin Hennessey;masculino;credito
2024-04-17 08:45:16.647657;1585;Osasco;Lucas Lima;Caixa de Som Bluetooth;Linnie Blomquist;feminino;dinheiro
2024-04-17 09:29:52.430253;1586;São Paulo;João Silva;Notebook i5 8GB SSD 512GB;Jason Emerick;masculino;dinheiro
2024-04-17 11:59:03.686243;1587;São Bernardo do Campo;Carla Pereira;Caixa de Som Bluetooth;Margaret Flores;feminino;credito
2024-04-17 12:16:14.565305;1588;São Paulo;Maria Souza;Smartphone 5G 128GB;Melissa Glasby;feminino;credito
2024-04-17 13:09:47.915227;1589;Osasco;Juliana Costa;Caixa de Som Bluetooth;Crystal George;feminino;boleto
2024-04-17 15:02:00.641012;1590;Guarulhos;Ana Oliveira;"Smart TV 50"" 4K";Elia Maraldo;feminino;credito
2024-04-17 15:50:52.809271;1591;Osasco;Juliana Costa;Caixa de Som Bluetooth;Crystal Rivera;feminino;boleto
2024-04-18 06:48:45.313783;1592;São Paulo;João Silva;Caixa de Som Bluetooth;Michelle Maddox;feminino;dinheiro
2024-04-18 06:48:55.881596;1593;São Paulo;Maria Souza;"Smart TV 50"" 4K";Alexis Baker;masculino;boleto
2024-04-18 07:58:07.211549;1594;Diadema;Fernanda Ribeiro;"Smart TV 50"" 4K";Dale Mcalister;masculino;debito
2024-04-18 10:39:07.573985;1595;Santo André;Patrícia Gomes;"Smart TV 50"" 4K";Brian Garand;masculino;credito
2024-04-18 12:01:01.193940;1596;Guarulhos;Ana Oliveira;Notebook i5 8GB SSD 512GB;Thelma Meeks;feminino;debito
2024-04-18 12:04:06.125423;1597;Guarulhos;Ana Oliveira;Smartphone 5G 128GB;Mabel Mcclain;feminino;boleto
2024-04-18 12:45:47.761591;1598;Osasco;Juliana Costa;"Smart TV 50"" 4K";Jodi Wang;feminino;dinheiro
2024-04-18 13:05:58.531427;1599;São Bernardo do Campo;Carla Pereira;"Smart TV 50"" 4K";Richard Martinez;masculino;dinheiro
2024-04-18 13:24:12.553436;1600;São Paulo;Maria Souza;Caixa de Som Bluetooth;Alberta Salazar;feminino;credito
2024-04-18 14:22:07.512662;1601;Diadema;Fernanda Ribeiro;Caixa de Som Bluetooth;Oswaldo Hedley;masculino;credito
2024-04-18 15:35:51.639872;1602;São Bernardo do Campo;Carla Pereira;"Smart TV 50"" 4K";John Meyer;masculino;credito
2024-04-18 16:37:58.947306;1603;Guarulhos;Ana Oliveira;Smartphone 5G 128GB;Paul Sanchez;masculino;dinheiro
2024-04-19 08:17:10.766671;1604;Santo André;Bruno Rocha;Caixa de Som Bluetooth;Fabian Walters;masculino;debito
2024-04-19 12:37:57.505253;1605;São Paulo;João Silva;"Smart TV 50"" 4K";Guadalupe Carr;feminino;debito
2024-04-19 15:21:44.395460;1606;Osasco;Juliana Costa;"Smart TV 50"" 4K";Alexander Lant;masculino;credito
2024-04-19 16:10:14.689084;1607;São Bernardo do Campo;Carla Pereira;"Smart TV 50"" 4K";Martha Emmanuel;feminino;credito
2024-04-19 17:36:10.923320;1608;Santo André;Bruno Rocha;"Smart TV 50"" 4K";Christine Todd;feminino;credito
2024-04-20 07:01:00.026635;1609;Santo André;Bruno Rocha;Notebook i5 8GB SSD 512GB;Debra Williams;feminino;credito
2024-04-20 09:20:04.857346;1610;Guarulhos;Pedro Santos;"Smart TV 50"" 4K";Jessie Gray;masculino;pix
2024-04-20 10:04:00.956190;1611;São Bernardo do Campo;Marcos Fernandes;Caixa de Som Bluetooth;Mike Miles;masculino;credito
2024-04-20 10:40:19.250591;1612;São Paulo;Maria Souza;Caixa de Som Bluetooth;Angela Wilson;feminino;credito
2024-04-20 10:52:49.498407;1613;Santo André;Patrícia Gomes;Caixa de Som Bluetooth;Vera Bucher;feminino;credito
2024-04-20 11:31:47.292349;1614;São Bernardo do Campo;Marcos Fernandes;Caixa de Som Bluetooth;John Goodson;masculino;credito
2024-04-20 12:33:53.033095;1615;Santo André;Patrícia Gomes;Caixa de Som Bluetooth;Marlene Santana;feminino;credito
2024-04-20 14:18:57.711750;1616;Diadema;Fernanda Ribeiro;Notebook i5 8GB SSD 512GB;John Schuett;masculino;debito
2024-04-20 14:41:03.371945;1617;São Bernardo do Campo;Marcos Fernandes;"Smart TV 50"" 4K";Terry Aguirre;feminino;credito
2024-04-20 15:19:00.936449;1618;São Bernardo do Campo;Marcos Fernandes;Caixa de Som Bluetooth;Yvonne Weldon;feminino;boleto
2024-04-20 16:23:59.087366;1619;Santo André;Patrícia Gomes;Caixa de Som Bluetooth;Elaine Doolittle;feminino;credito
2024-04-20 17:16:45.128624;1620;São Bernardo do Campo;Marcos Fernandes;Notebook i5 8GB SSD 512GB;Elnora Spencer;feminino;credito
2024-04-21 07:01:53.676379;1621;Osasco;Lucas Lima;"Smart TV 50"" 4K";Howard Martinez;masculino;boleto
2024-04-21 08:31:02.869273;1622;São Bernardo do Campo;Marcos Fernandes;Caixa de Som Bluetooth;Sam Castillo;masculino;credito
2024-04-21 08:41:06.109030;1623;São Bernardo do Campo;Marcos Fernandes;Smartphone 5G 128GB;Rachael Buffington;feminino;credito
2024-04-21 09:38:11.437815;1624;Osasco;Lucas Lima;"Smart TV 50"" 4K";Elvira Oreilly;feminino;dinheiro
2024-04-21 13:31:57.538396;1625;São Bernardo do Campo;Carla Pereira;"Smart TV 50"" 4K";Joan Hershberger;feminino;credito
2024-04-21 14:52:19.576872;1626;São Paulo;João Silva;Smartphone 5G 128GB;Linda Bolen;feminino;boleto
2024-04-21 15:37:51.733983;1627;São Bernardo do Campo;Marcos Fernandes;Caixa de Som Bluetooth;Greg Hartung;masculino;credito
2024-04-22 07:02:58.402766;1628;Osasco;Lucas Lima;Smartphone 5G 128GB;Lisa Blair;feminino;pix
2024-04-22 08:17:02.064510;1629;São Paulo;Maria Souza;Smartphone 5G 128GB;Alice Epperson;feminino;credito
2024-04-22 09:18:52.900629;1630;São Paulo;Maria Souza;Caixa de Som Bluetooth;Joseph Lockett;masculino;credito
2024-04-22 10:44:54.188707;1631;Osasco;Lucas Lima;Smartphone 5G 128GB;Sierra Melugin;feminino;credito
2024-04-22 12:35:46.812632;1632;Santo André;Patrícia Gomes;"Smart TV 50"" 4K";Herman Ponce;masculino;credito
2024-04-22 15:15:07.928828;1633;Diadema;Rafael Alves;Caixa de Som Bluetooth;Jill Berryhill;feminino;credito
2024-04-22 15:23:04.517114;1634;Osasco;Lucas Lima;Notebook i5 8GB SSD 512GB;Cindy Young;feminino;credito
2024-04-22 15:44:08.522141;1635;Guarulhos;Pedro Santos;Notebook i5 8GB SSD 512GB;Betty Bush;feminino;boleto
2024-04-22 17:23:56.877769;1636;São Bernardo do Campo;Marcos Fernandes;Notebook i5 8GB SSD 512GB;Joyce Hatley;feminino;credito
2024-04-23 07:34:48.857634;1637;São Bernardo do Campo;Marcos Fernandes;Caixa de Som Bluetooth;Angela Murguia;feminino;credito
2024-04-23 07:39:09.752751;1638;Diadema;Rafael Alves;Notebook i5 8GB SSD 512GB;Michael Degroot;masculino;debito
2024-04-23 08:27:03.235460;1639;Osasco;Juliana Costa;Caixa de Som Bluetooth;Millard Correa;masculino;credito
2024-04-23 10:03:59.921031;1640;São Paulo;Maria Souza;Notebook i5 8GB SSD 512GB;Robert Curtis;masculino;credito
2024-04-23 11:51:14.157187;1641;Guarulhos;Ana Oliveira;Smartphone 5G 128GB;Karen Clarke;feminino;debito
2024-04-23 15:21:10.776092;1642;São Paulo;Maria Souza;Notebook i5 8GB SSD 512GB;Cheryl Nguyen;feminino;boleto
2024-04-23 16:44:46.427031;1643;Diadema;Rafael Alves;Smartphone 5G 128GB;Julie Childers;feminino;credito
2024-04-23 17:37:07.510649;1644;São Paulo;Maria Souza;Smartphone 5G 128GB;John Novak;masculino;dinheiro
2024-04-24 07:42:16.233778;1645;São Paulo;João Silva;Caixa de Som Bluetooth;Virginia Rodriguez;feminino;credito
2024-04-24 08:22:51.090061;1646;Osasco;Juliana Costa;Notebook i5 8GB SSD 512GB;Laura Cummings;feminino;credito
2024-04-24 09:49:15.738182;1647;São Bernardo do Campo;Marcos Fernandes;Caixa de Som Bluetooth;Norma Young;feminino;credito
2024-04-24 09:49:47.783819;1648;São Paulo;Maria Souza;"Smart TV 50"" 4K";Robert Lynch;masculino;boleto
2024-04-24 13:46:01.907593;1649;Guarulhos;Ana Oliveira;Smartphone 5G 128GB;Julia Oconnor;feminino;credito
2024-04-24 14:57:56.161008;1650;Guarulhos;Pedro Santos;Notebook i5 8GB SSD 512GB;Mary Sepulveda;feminino;credito
2024-04-24 15:07:00.226775;1651;Osasco;Juliana Costa;Notebook i5 8GB SSD 512GB;Janet Goddard;feminino;credito
2024-04-24 17:11:10.155328;1652;São Paulo;João Silva;"Smart TV 50"" 4K";Christopher Lopez;masculino;pix
2024-04-24 17:32:46.115478;1653;São Paulo;João Silva;Notebook i5 8GB SSD 512GB;Erin Parks;feminino;credito
2024-04-25 08:08:21.964221;1654;São Paulo;Maria Souza;Smartphone 5G 128GB;Barbara Wilson;feminino;pix
2024-04-25 09:16:01.054393;1655;Guarulhos;Pedro Santos;Smartphone 5G 128GB;Tracey Yates;feminino;credito
2024-04-25 10:46:48.930267;1656;Osasco;Juliana Costa;Notebook i5 8GB SSD 512GB;Felicia Duval;feminino;credito
2024-04-25 10:52:52.743806;1657;São Bernardo do Campo;Marcos Fernandes;"Smart TV 50"" 4K";Barbara Davis;feminino;credito
2024-04-25 11:00:07.203379;1658;Guarulhos;Pedro Santos;Smartphone 5G 128GB;Angel Miller;masculino;dinheiro
2024-04-25 11:03:58.346940;1659;São Bernardo do Campo;Carla Pereira;Caixa de Som Bluetooth;Douglas Echevarria;masculino;credito
2024-04-25 11:28:19.184794;1660;São Bernardo do Campo;Marcos Fernandes;Notebook i5 8GB SSD 512GB;Peter Roes;masculino;credito
2024-04-25 11:30:21.012363;1661;Diadema;Rafael Alves;Notebook i5 8GB SSD 512GB;Jesse Buckley;masculino;credito
2024-04-25 11:34:50.135359;1662;São Paulo;Maria Souza;Caixa de Som Bluetooth;Mary Free;feminino;credito
2024-04-25 13:08:56.861371;1663;São Paulo;Maria Souza;Notebook i5 8GB SSD 512GB;Timothy Lentz;masculino;credito
2024-04-25 14:10:47.532273;1664;Santo André;Bruno Rocha;Caixa de Som Bluetooth;Shanika Williams;feminino;credito
2024-04-25 15:34:15.650024;1665;São Paulo;Maria Souza;Caixa de Som Bluetooth;Brian Anderson;masculino;pix
2024-04-26 08:47:12.710527;1666;Santo André;Patrícia Gomes;"Smart TV 50"" 4K";Larry Madrigal;masculino;dinheiro
2024-04-26 09:20:04.218533;1667;São Paulo;João Silva;"Smart TV 50"" 4K";Shirley Hawkins;feminino;boleto
2024-04-26 11:53:47.480776;1668;Santo André;Bruno Rocha;Notebook i5 8GB SSD 512GB;Genaro Mann;masculino;credito
2024-04-26 12:24:00.944105;1669;São Paulo;João Silva;Notebook i5 8GB SSD 512GB;Lucile Rosen;feminino;credito
2024-04-26 15:00:22.005996;1670;Guarulhos;Ana Oliveira;Smartphone 5G 128GB;Linda Medina;feminino;credito
2024-04-27 06:38:51.363115;1671;São Bernardo do Campo;Marcos Fernandes;Caixa de Som Bluetooth;Mark Hillebrandt;masculino;credito
2024-04-27 07:55:09.197746;1672;Osasco;Lucas Lima;Smartphone 5G 128GB;Ozell Hedrick;feminino;credito
2024-04-27 08:12:44.802744;1673;São Bernardo do Campo;Carla Pereira;Notebook i5 8GB SSD 512GB;Richard Ellington;masculino;credito
2024-04-27 12:15:54.256244;1674;Guarulhos;Pedro Santos;Caixa de Som Bluetooth;Juan Gentsy;masculino;debito
2024-04-27 13:17:18.613830;1675;Diadema;Fernanda Ribeiro;Smartphone 5G 128GB;Casey Petty;masculino;credito
2024-04-27 13:25:55.471127;1676;Osasco;Juliana Costa;Notebook i5 8GB SSD 512GB;Fernando Padilla;masculino;credito
2024-04-27 14:22:00.331542;1677;Guarulhos;Pedro Santos;"Smart TV 50"" 4K";Jill Sartoris;feminino;credito
2024-04-27 14:49:59.301359;1678;Diadema;Fernanda Ribeiro;Notebook i5 8GB SSD 512GB;Reginald Lunde;masculino;credito
2024-04-27 14:55:51.634718;1679;Osasco;Lucas Lima;Smartphone 5G 128GB;Harry Cleveland;masculino;pix
2024-04-27 17:02:45.228431;1680;São Paulo;João Silva;Caixa de Som Bluetooth;Diana Matthews;feminino;credito
2024-04-28 08:14:12.583165;1681;Santo André;Patrícia Gomes;Notebook i5 8GB SSD 512GB;Clara Murphy;feminino;pix
2024-04-28 08:49:53.478771;1682;São Paulo;João Silva;Smartphone 5G 128GB;Judith Macdonald;feminino;dinheiro
2024-04-28 10:45:50.608588;1683;São Bernardo do Campo;Marcos Fernandes;Notebook i5 8GB SSD 512GB;Penny Jordan;feminino;credito
2024-04-28 11:05:53.405589;1684;Guarulhos;Pedro Santos;Caixa de Som Bluetooth;Michael Sissel;masculino;dinheiro
2024-04-28 13:45:50.718327;1685;São Paulo;Maria Souza;Smartphone 5G 128GB;Reta Ringler;feminino;credito
2024-04-28 16:35:08.341430;1686;São Paulo;João Silva;Caixa de Som Bluetooth;Wilda Naish;feminino;credito
2024-04-29 06:46:58.496585;1687;Osasco;Juliana Costa;"Smart TV 50"" 4K";Dorothy Swain;feminino;credito
2024-04-29 07:08:59.491043;1688;Diadema;Fernanda Ribeiro;Caixa de Som Bluetooth;Charlie Wheeler;masculino;credito
2024-04-29 08:55:07.572231;1689;Guarulhos;Pedro Santos;Notebook i5 8GB SSD 512GB;Robert Drake;masculino;boleto
2024-04-29 09:11:17.864008;1690;Osasco;Juliana Costa;"Smart TV 50"" 4K";Edmund Stamdifer;masculino;debito
2024-04-29 09:44:08.703452;1691;Osasco;Lucas Lima;Smartphone 5G 128GB;Noel Arnold;masculino;boleto
2024-04-29 11:51:44.627605;1692;Diadema;Fernanda Ribeiro;Caixa de Som Bluetooth;Arthur Geiger;masculino;credito
2024-04-29 12:20:22.038618;1693;Osasco;Lucas Lima;"Smart TV 50"" 4K";Ronald Bryson;masculino;credito
2024-04-29 12:41:58.965709;1694;Diadema;Rafael Alves;Notebook i5 8GB SSD 512GB;Robert Crumley;masculino;credito
2024-04-29 13:06:14.408942;1695;Diadema;Fernanda Ribeiro;Smartphone 5G 128GB;Patricia Suarez;feminino;credito
2024-04-29 14:39:10.742907;1696;Guarulhos;Ana Oliveira;Caixa de Som Bluetooth;Barbara Rosenbloom;feminino;credito
2024-04-29 17:01:20.629162;1697;Guarulhos;Ana Oliveira;Smartphone 5G 128GB;Stephen Reny;masculino;debito
2024-04-29 17:19:48.041012;1698;Guarulhos;Ana Oliveira;"Smart TV 50"" 4K";Lavada Waldo;feminino;credito
2024-04-30 08:32:10.867126;1699;São Bernardo do Campo;Carla Pereira;Caixa de Som Bluetooth;Andrew Powers;masculino;boleto
2024-04-30 11:20:57.821411;1700;São Bernardo do Campo;Carla Pereira;Notebook i5 8GB SSD 512GB;Glenn Lorensen;masculino;credito
2024-04-30 13:38:17.752158;1701;São Bernardo do Campo;Marcos Fernandes;Caixa de Som Bluetooth;Patricia Hoy;feminino;credito
2024-04-30 13:59:56.824712;1702;São Bernardo do Campo;Marcos Fernandes;Notebook i5 8GB SSD 512GB;Joseph Baca;masculino;credito
2024-04-30 14:12:00.026635;1703;Osasco;Lucas Lima;Caixa de Som Bluetooth;Edward Ashley;masculino;boleto
2024-04-30 16:04:12.586429;1704;Santo André;Patrícia Gomes;Caixa de Som Bluetooth;William Ervin;masculino;credito
2024-05-01 06:57:49.498407;1705;São Paulo;Maria Souza;Notebook i5 8GB SSD 512GB;Steven Hillman;masculino;debito
2024-05-01 09:13:19.580061;1706;Guarulhos;Ana Oliveira;Smartphone 5G 128GB;Jeffrey Sanchez;masculino;pix
2024-05-01 09:28:45.416172;1707;Diadema;Rafael Alves;Smartphone 5G 128GB;David Mays;masculino;credito
2024-05-01 11:02:51.059843;1708;Diadema;Fernanda Ribeiro;Caixa de Som Bluetooth;Todd Gibson;masculino;credito
2024-05-01 12:44:51.098231;1709;São Paulo;João Silva;Notebook i5 8GB SSD 512GB;Kristina Neller;feminino;credito
2024-05-01 13:13:55.865830;1710;São Bernardo do Campo;Carla Pereira;"Smart TV 50"" 4K";Carlo Mendez;masculino;debito
2024-05-01 15:08:46.033416;1711;Guarulhos;Pedro Santos;"Smart TV 50"" 4K";Margie Greaves;feminino;credito
2024-05-01 16:19:17.655017;1712;Guarulhos;Ana Oliveira;"Smart TV 50"" 4K";Thomas Richardson;masculino;credito
2024-05-01 16:28:02.277965;1713;Santo André;Patrícia Gomes;Notebook i5 8GB SSD 512GB;Samuel Thomas;masculino;boleto
2024-05-01 16:44:19.258225;1714;Diadema;Rafael Alves;Smartphone 5G 128GB;Juliet Wiederhold;feminino;dinheiro
2024-05-02 07:22:10.149875;1715;São Paulo;Maria Souza;Smartphone 5G 128GB;Lora Murphy;feminino;credito
2024-05-02 10:25:56.072406;1716;Diadema;Fernanda Ribeiro;"Smart TV 50"" 4K";Ruth Rhyne;feminino;pix
2024-05-02 11:00:16.380411;1717;São Bernardo do Campo;Carla Pereira;"Smart TV 50"" 4K";Emma Cox;feminino;credito
2024-05-02 12:30:56.395463;1718;Osasco;Juliana Costa;"Smart TV 50"" 4K";Jermaine Auclair;masculino;credito
2024-05-02 12:45:58.710348;1719;Osasco;Juliana Costa;Caixa de Som Bluetooth;Norma Mills;feminino;boleto
2024-05-02 12:47:10.767895;1720;São Paulo;João Silva;Smartphone 5G 128GB;Juanita Durst;feminino;credito
2024-05-02 15:05:17.597842;1721;Santo André;Patrícia Gomes;Notebook i5 8GB SSD 512GB;Julia Clark;feminino;credito
2024-05-02 15:58:49.981023;1722;São Paulo;Maria Souza;"Smart TV 50"" 4K";Evelyn Anderson;feminino;credito
2024-05-02 16:01:16.233778;1723;Santo André;Patrícia Gomes;"Smart TV 50"" 4K";Nakita Moran;feminino;debito
2024-05-02 16:29:20.611501;1724;São Paulo;Maria Souza;Smartphone 5G 128GB;Josue Ploof;masculino;credito
2024-05-02 17:10:19.980060;1725;Guarulhos;Ana Oliveira;Caixa de Som Bluetooth;Jane Cartmill;feminino;credito
2024-05-03 07:16:51.022707;1726;São Paulo;Maria Souza;Notebook i5 8GB SSD 512GB;Joseph Smith;masculino;debito
2024-05-03 08:53:20.005599;1727;Osasco;Juliana Costa;"Smart TV 50"" 4K";Brian Mapes;masculino;credito
2024-05-03 10:19:13.002402;1728;Guarulhos;Ana Oliveira;Notebook i5 8GB SSD 512GB;Esther Sparks;feminino;credito
2024-05-03 11:37:45.346075;1729;Osasco;Lucas Lima;Smartphone 5G 128GB;Fred Lane;masculino;credito
2024-05-03 12:58:12.217639;1730;Santo André;Patrícia Gomes;Notebook i5 8GB SSD 512GB;Leon Campbell;masculino;credito
2024-05-03 14:41:44.627605;1731;Guarulhos;Ana Oliveira;Smartphone 5G 128GB;Sandra Clester;feminino;credito
2024-05-03 16:55:03.919087;1732;Osasco;Juliana Costa;"Smart TV 50"" 4K";Joshua Leon;masculino;credito
2024-05-04 07:12:57.183024;1733;Osasco;Juliana Costa;Notebook i5 8GB SSD 512GB;Suzan Pellegrin;feminino;debito
2024-05-04 07:59:49.678950;1734;Guarulhos;Ana Oliveira;"Smart TV 50"" 4K";Daphne Butler;feminino;pix
2024-05-04 08:04:52.349608;1735;São Bernardo do Campo;Carla Pereira;"Smart TV 50"" 4K";Rebecca Mcburney;feminino;debito
2024-05-04 09:01:02.502747;1736;Guarulhos;Ana Oliveira;Notebook i5 8GB SSD 512GB;Laura Wood;feminino;credito
2024-05-04 12:26:10.149875;1737;São Bernardo do Campo;Marcos Fernandes;Smartphone 5G 128GB;Michael Lee;masculino;credito
2024-05-04 13:12:58.970811;1738;Osasco;Juliana Costa;"Smart TV 50"" 4K";Herbert Stonge;masculino;boleto
2024-05-04 14:33:58.471933;1739;Diadema;Fernanda Ribeiro;"Smart TV 50"" 4K";Carolyn Smith;feminino;dinheiro
2024-05-04 15:35:13.744552;1740;Guarulhos;Pedro Santos;Notebook i5 8GB SSD 512GB;Betty Hickman;feminino;boleto
2024-05-04 16:53:02.786599;1741;Osasco;Lucas Lima;Caixa de Som Bluetooth;Aileen Allery;feminino;boleto
2024-05-04 17:24:14.198761;1742;Santo André;Patrícia Gomes;"Smart TV 50"" 4K";Philip Benigni;masculino;credito
2024-05-05 06:53:02.942099;1743;Osasco;Juliana Costa;"Smart TV 50"" 4K";Eric Bogner;masculino;credito
2024-05-05 07:17:19.965094;1744;Diadema;Rafael Alves;Notebook i5 8GB SSD 512GB;Malinda Thiessen;feminino;boleto
2024-05-05 07:20:21.997851;1745;São Bernardo do Campo;Marcos Fernandes;"Smart TV 50"" 4K";Edward Monat;masculino;credito
2024-05-05 09:44:49.867239;1746;São Paulo;Maria Souza;Smartphone 5G 128GB;Christopher Williams;masculino;credito
2024-05-05 09:45:53.322747;1747;Guarulhos;Pedro Santos;Smartphone 5G 128GB;Daniel Reardon;masculino;credito
2024-05-05 10:01:47.574901;1748;Guarulhos;Ana Oliveira;"Smart TV 50"" 4K";Debra Gonzalez;feminino;boleto
2024-05-05 12:34:04.458762;1749;São Paulo;Maria Souza;Smartphone 5G 128GB;Arnold Black;masculino;credito
2024-05-05 15:01:02.146402;1750;Santo André;Patrícia Gomes;Smartphone 5G 128GB;Elsie Benzing;feminino;dinheiro
2024-05-05 15:48:04.855333;1751;Santo André;Patrícia Gomes;"Smart TV 50"" 4K";Ulysses Rankin;masculino;credito
2024-05-06 09:20:47.710091;1752;Osasco;Juliana Costa;Caixa de Som Bluetooth;Wendell Porter;masculino;credito
